locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1415,Flin Flon,pm25,-1.4,"{'utc': '2024-04-15T15:00:00+00:00', 'local': '2024-04-15T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.0,"{'utc': '2024-04-15T14:00:00+00:00', 'local': '2024-04-15T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.7,"{'utc': '2024-04-15T13:00:00+00:00', 'local': '2024-04-15T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.5,"{'utc': '2024-04-15T12:00:00+00:00', 'local': '2024-04-15T07:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.2,"{'utc': '2024-04-15T11:00:00+00:00', 'local': '2024-04-15T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.9,"{'utc': '2024-04-15T10:00:00+00:00', 'local': '2024-04-15T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.0,"{'utc': '2024-04-15T09:00:00+00:00', 'local': '2024-04-15T04:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.9,"{'utc': '2024-04-15T08:00:00+00:00', 'local': '2024-04-15T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.2,"{'utc': '2024-04-15T07:00:00+00:00', 'local': '2024-04-15T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.2,"{'utc': '2024-04-15T06:00:00+00:00', 'local': '2024-04-15T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.2,"{'utc': '2024-04-15T05:00:00+00:00', 'local': '2024-04-15T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,35.7,"{'utc': '2024-04-15T04:00:00+00:00', 'local': '2024-04-14T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,32.6,"{'utc': '2024-04-15T03:00:00+00:00', 'local': '2024-04-14T22:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.5,"{'utc': '2024-04-15T02:00:00+00:00', 'local': '2024-04-14T21:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.4,"{'utc': '2024-04-15T01:00:00+00:00', 'local': '2024-04-14T20:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.7,"{'utc': '2024-04-15T00:00:00+00:00', 'local': '2024-04-14T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.8,"{'utc': '2024-04-14T23:00:00+00:00', 'local': '2024-04-14T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.0,"{'utc': '2024-04-14T22:00:00+00:00', 'local': '2024-04-14T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.3,"{'utc': '2024-04-14T21:00:00+00:00', 'local': '2024-04-14T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.6,"{'utc': '2024-04-14T20:00:00+00:00', 'local': '2024-04-14T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.4,"{'utc': '2024-04-14T19:00:00+00:00', 'local': '2024-04-14T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.8,"{'utc': '2024-04-14T18:00:00+00:00', 'local': '2024-04-14T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.6,"{'utc': '2024-04-14T17:00:00+00:00', 'local': '2024-04-14T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.5,"{'utc': '2024-04-14T16:00:00+00:00', 'local': '2024-04-14T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.8,"{'utc': '2024-04-14T11:00:00+00:00', 'local': '2024-04-14T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.5,"{'utc': '2024-04-14T10:00:00+00:00', 'local': '2024-04-14T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.9,"{'utc': '2024-04-14T08:00:00+00:00', 'local': '2024-04-14T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.7,"{'utc': '2024-04-14T07:00:00+00:00', 'local': '2024-04-14T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.4,"{'utc': '2024-04-14T06:00:00+00:00', 'local': '2024-04-14T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.6,"{'utc': '2024-04-14T05:00:00+00:00', 'local': '2024-04-14T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,1.6,"{'utc': '2024-04-14T04:00:00+00:00', 'local': '2024-04-13T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.7,"{'utc': '2024-04-14T03:00:00+00:00', 'local': '2024-04-13T22:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,3.3,"{'utc': '2024-04-14T02:00:00+00:00', 'local': '2024-04-13T21:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,9.4,"{'utc': '2024-04-14T01:00:00+00:00', 'local': '2024-04-13T20:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,12.4,"{'utc': '2024-04-14T00:00:00+00:00', 'local': '2024-04-13T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,22.0,"{'utc': '2024-04-13T23:00:00+00:00', 'local': '2024-04-13T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,15.6,"{'utc': '2024-04-13T22:00:00+00:00', 'local': '2024-04-13T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,17.7,"{'utc': '2024-04-13T21:00:00+00:00', 'local': '2024-04-13T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,15.7,"{'utc': '2024-04-13T20:00:00+00:00', 'local': '2024-04-13T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,18.0,"{'utc': '2024-04-13T19:00:00+00:00', 'local': '2024-04-13T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,14.3,"{'utc': '2024-04-13T18:00:00+00:00', 'local': '2024-04-13T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,7.8,"{'utc': '2024-04-13T17:00:00+00:00', 'local': '2024-04-13T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,6.8,"{'utc': '2024-04-13T16:00:00+00:00', 'local': '2024-04-13T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.0,"{'utc': '2024-04-13T15:00:00+00:00', 'local': '2024-04-13T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.9,"{'utc': '2024-04-13T00:00:00+00:00', 'local': '2024-04-12T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.4,"{'utc': '2024-04-12T23:00:00+00:00', 'local': '2024-04-12T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.7,"{'utc': '2024-04-12T22:00:00+00:00', 'local': '2024-04-12T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,7.4,"{'utc': '2024-04-12T21:00:00+00:00', 'local': '2024-04-12T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.2,"{'utc': '2024-04-12T20:00:00+00:00', 'local': '2024-04-12T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.3,"{'utc': '2024-04-12T19:00:00+00:00', 'local': '2024-04-12T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.6,"{'utc': '2024-04-12T18:00:00+00:00', 'local': '2024-04-12T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.7,"{'utc': '2024-04-12T17:00:00+00:00', 'local': '2024-04-12T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.6,"{'utc': '2024-04-12T16:00:00+00:00', 'local': '2024-04-12T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.6,"{'utc': '2024-04-12T15:00:00+00:00', 'local': '2024-04-12T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.9,"{'utc': '2024-04-12T14:00:00+00:00', 'local': '2024-04-12T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.6,"{'utc': '2024-04-12T13:00:00+00:00', 'local': '2024-04-12T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.8,"{'utc': '2024-04-12T08:00:00+00:00', 'local': '2024-04-12T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.0,"{'utc': '2024-04-12T07:00:00+00:00', 'local': '2024-04-12T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.2,"{'utc': '2024-04-12T06:00:00+00:00', 'local': '2024-04-12T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.2,"{'utc': '2024-04-12T05:00:00+00:00', 'local': '2024-04-12T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,1.0,"{'utc': '2024-04-12T04:00:00+00:00', 'local': '2024-04-11T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,4.9,"{'utc': '2024-04-12T03:00:00+00:00', 'local': '2024-04-11T22:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.6,"{'utc': '2024-04-12T02:00:00+00:00', 'local': '2024-04-11T21:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.2,"{'utc': '2024-04-12T00:00:00+00:00', 'local': '2024-04-11T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.5,"{'utc': '2024-04-11T23:00:00+00:00', 'local': '2024-04-11T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.4,"{'utc': '2024-04-11T22:00:00+00:00', 'local': '2024-04-11T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.0,"{'utc': '2024-04-11T21:00:00+00:00', 'local': '2024-04-11T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.6,"{'utc': '2024-04-11T20:00:00+00:00', 'local': '2024-04-11T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.2,"{'utc': '2024-04-11T19:00:00+00:00', 'local': '2024-04-11T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.8,"{'utc': '2024-04-11T18:00:00+00:00', 'local': '2024-04-11T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.7,"{'utc': '2024-04-11T17:00:00+00:00', 'local': '2024-04-11T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.4,"{'utc': '2024-04-11T16:00:00+00:00', 'local': '2024-04-11T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.9,"{'utc': '2024-04-11T15:00:00+00:00', 'local': '2024-04-11T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.7,"{'utc': '2024-04-11T14:00:00+00:00', 'local': '2024-04-11T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.9,"{'utc': '2024-04-11T13:00:00+00:00', 'local': '2024-04-11T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.2,"{'utc': '2024-04-11T12:00:00+00:00', 'local': '2024-04-11T07:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.6,"{'utc': '2024-04-11T11:00:00+00:00', 'local': '2024-04-11T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.6,"{'utc': '2024-04-11T10:00:00+00:00', 'local': '2024-04-11T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.3,"{'utc': '2024-04-11T09:00:00+00:00', 'local': '2024-04-11T04:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.3,"{'utc': '2024-04-11T08:00:00+00:00', 'local': '2024-04-11T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.6,"{'utc': '2024-04-11T07:00:00+00:00', 'local': '2024-04-11T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.9,"{'utc': '2024-04-11T06:00:00+00:00', 'local': '2024-04-11T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
