locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1572,Brandon,pm25,15.0,"{'utc': '2023-11-11T10:00:00+00:00', 'local': '2023-11-11T04:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,14.8,"{'utc': '2023-11-11T09:00:00+00:00', 'local': '2023-11-11T03:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,13.8,"{'utc': '2023-11-11T08:00:00+00:00', 'local': '2023-11-11T02:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,5.5,"{'utc': '2023-11-11T07:00:00+00:00', 'local': '2023-11-11T01:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.5,"{'utc': '2023-11-11T06:00:00+00:00', 'local': '2023-11-11T00:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.6,"{'utc': '2023-11-11T04:00:00+00:00', 'local': '2023-11-10T22:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.7,"{'utc': '2023-11-11T03:00:00+00:00', 'local': '2023-11-10T21:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.9,"{'utc': '2023-11-11T02:00:00+00:00', 'local': '2023-11-10T20:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.3,"{'utc': '2023-11-11T01:00:00+00:00', 'local': '2023-11-10T19:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.2,"{'utc': '2023-11-11T00:00:00+00:00', 'local': '2023-11-10T18:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.2,"{'utc': '2023-11-10T23:00:00+00:00', 'local': '2023-11-10T17:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.0,"{'utc': '2023-11-10T22:00:00+00:00', 'local': '2023-11-10T16:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.4,"{'utc': '2023-11-10T21:00:00+00:00', 'local': '2023-11-10T15:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.8,"{'utc': '2023-11-10T20:00:00+00:00', 'local': '2023-11-10T14:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.3,"{'utc': '2023-11-10T19:00:00+00:00', 'local': '2023-11-10T13:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.7,"{'utc': '2023-11-10T18:00:00+00:00', 'local': '2023-11-10T12:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,11.4,"{'utc': '2023-11-10T17:00:00+00:00', 'local': '2023-11-10T11:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,47.1,"{'utc': '2023-11-10T16:00:00+00:00', 'local': '2023-11-10T10:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,7.2,"{'utc': '2023-11-10T15:00:00+00:00', 'local': '2023-11-10T09:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-2.5,"{'utc': '2023-11-10T14:00:00+00:00', 'local': '2023-11-10T08:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-3.4,"{'utc': '2023-11-10T12:00:00+00:00', 'local': '2023-11-10T06:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-4.8,"{'utc': '2023-11-10T11:00:00+00:00', 'local': '2023-11-10T05:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-3.6,"{'utc': '2023-11-10T10:00:00+00:00', 'local': '2023-11-10T04:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-2.6,"{'utc': '2023-11-10T09:00:00+00:00', 'local': '2023-11-10T03:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-3.1,"{'utc': '2023-11-10T08:00:00+00:00', 'local': '2023-11-10T02:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-2.8,"{'utc': '2023-11-10T07:00:00+00:00', 'local': '2023-11-10T01:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-2.6,"{'utc': '2023-11-10T06:00:00+00:00', 'local': '2023-11-10T00:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.6,"{'utc': '2023-11-10T04:00:00+00:00', 'local': '2023-11-09T22:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.0,"{'utc': '2023-11-10T03:00:00+00:00', 'local': '2023-11-09T21:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-1.5,"{'utc': '2023-11-10T02:00:00+00:00', 'local': '2023-11-09T20:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-3.8,"{'utc': '2023-11-10T01:00:00+00:00', 'local': '2023-11-09T19:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-4.6,"{'utc': '2023-11-10T00:00:00+00:00', 'local': '2023-11-09T18:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-4.4,"{'utc': '2023-11-09T23:00:00+00:00', 'local': '2023-11-09T17:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-1.5,"{'utc': '2023-11-09T22:00:00+00:00', 'local': '2023-11-09T16:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.3,"{'utc': '2023-11-09T21:00:00+00:00', 'local': '2023-11-09T15:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.2,"{'utc': '2023-11-09T20:00:00+00:00', 'local': '2023-11-09T14:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.5,"{'utc': '2023-11-09T19:00:00+00:00', 'local': '2023-11-09T13:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-1.9,"{'utc': '2023-11-09T18:00:00+00:00', 'local': '2023-11-09T12:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.6,"{'utc': '2023-11-09T17:00:00+00:00', 'local': '2023-11-09T11:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.6,"{'utc': '2023-11-09T16:00:00+00:00', 'local': '2023-11-09T10:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-1.2,"{'utc': '2023-11-09T15:00:00+00:00', 'local': '2023-11-09T09:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.6,"{'utc': '2023-11-09T14:00:00+00:00', 'local': '2023-11-09T08:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.2,"{'utc': '2023-11-09T13:00:00+00:00', 'local': '2023-11-09T07:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.2,"{'utc': '2023-11-09T12:00:00+00:00', 'local': '2023-11-09T06:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.3,"{'utc': '2023-11-09T11:00:00+00:00', 'local': '2023-11-09T05:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,-0.6,"{'utc': '2023-11-09T10:00:00+00:00', 'local': '2023-11-09T04:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.5,"{'utc': '2023-11-09T09:00:00+00:00', 'local': '2023-11-09T03:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.3,"{'utc': '2023-11-09T08:00:00+00:00', 'local': '2023-11-09T02:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.3,"{'utc': '2023-11-09T07:00:00+00:00', 'local': '2023-11-09T01:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.6,"{'utc': '2023-11-09T06:00:00+00:00', 'local': '2023-11-09T00:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.6,"{'utc': '2023-11-09T04:00:00+00:00', 'local': '2023-11-08T22:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.6,"{'utc': '2023-11-09T03:00:00+00:00', 'local': '2023-11-08T21:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.3,"{'utc': '2023-11-09T02:00:00+00:00', 'local': '2023-11-08T20:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.4,"{'utc': '2023-11-09T01:00:00+00:00', 'local': '2023-11-08T19:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.7,"{'utc': '2023-11-09T00:00:00+00:00', 'local': '2023-11-08T18:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.1,"{'utc': '2023-11-08T23:00:00+00:00', 'local': '2023-11-08T17:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.4,"{'utc': '2023-11-08T22:00:00+00:00', 'local': '2023-11-08T16:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.5,"{'utc': '2023-11-08T21:00:00+00:00', 'local': '2023-11-08T15:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.4,"{'utc': '2023-11-08T20:00:00+00:00', 'local': '2023-11-08T14:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.9,"{'utc': '2023-11-08T19:00:00+00:00', 'local': '2023-11-08T13:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.4,"{'utc': '2023-11-08T18:00:00+00:00', 'local': '2023-11-08T12:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.1,"{'utc': '2023-11-08T17:00:00+00:00', 'local': '2023-11-08T11:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.1,"{'utc': '2023-11-08T16:00:00+00:00', 'local': '2023-11-08T10:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.5,"{'utc': '2023-11-08T15:00:00+00:00', 'local': '2023-11-08T09:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.5,"{'utc': '2023-11-08T14:00:00+00:00', 'local': '2023-11-08T08:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.4,"{'utc': '2023-11-08T13:00:00+00:00', 'local': '2023-11-08T07:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,0.3,"{'utc': '2023-11-08T12:00:00+00:00', 'local': '2023-11-08T06:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.2,"{'utc': '2023-11-08T11:00:00+00:00', 'local': '2023-11-08T05:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.2,"{'utc': '2023-11-08T10:00:00+00:00', 'local': '2023-11-08T04:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.0,"{'utc': '2023-11-08T09:00:00+00:00', 'local': '2023-11-08T03:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,5.0,"{'utc': '2023-11-08T08:00:00+00:00', 'local': '2023-11-08T02:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,5.2,"{'utc': '2023-11-08T07:00:00+00:00', 'local': '2023-11-08T01:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.0,"{'utc': '2023-11-08T06:00:00+00:00', 'local': '2023-11-08T00:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.4,"{'utc': '2023-11-08T04:00:00+00:00', 'local': '2023-11-07T22:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.3,"{'utc': '2023-11-08T03:00:00+00:00', 'local': '2023-11-07T21:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.6,"{'utc': '2023-11-08T02:00:00+00:00', 'local': '2023-11-07T20:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.6,"{'utc': '2023-11-08T01:00:00+00:00', 'local': '2023-11-07T19:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.0,"{'utc': '2023-11-08T00:00:00+00:00', 'local': '2023-11-07T18:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,14.7,"{'utc': '2023-11-07T23:00:00+00:00', 'local': '2023-11-07T17:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,15.4,"{'utc': '2023-11-07T22:00:00+00:00', 'local': '2023-11-07T16:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,9.5,"{'utc': '2023-11-07T21:00:00+00:00', 'local': '2023-11-07T15:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,8.6,"{'utc': '2023-11-07T20:00:00+00:00', 'local': '2023-11-07T14:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,8.6,"{'utc': '2023-11-07T19:00:00+00:00', 'local': '2023-11-07T13:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,8.4,"{'utc': '2023-11-07T18:00:00+00:00', 'local': '2023-11-07T12:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,7.1,"{'utc': '2023-11-07T17:00:00+00:00', 'local': '2023-11-07T11:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.0,"{'utc': '2023-11-07T16:00:00+00:00', 'local': '2023-11-07T10:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.8,"{'utc': '2023-11-07T15:00:00+00:00', 'local': '2023-11-07T09:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.1,"{'utc': '2023-11-07T14:00:00+00:00', 'local': '2023-11-07T08:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,6.0,"{'utc': '2023-11-07T13:00:00+00:00', 'local': '2023-11-07T07:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,10.5,"{'utc': '2023-11-07T12:00:00+00:00', 'local': '2023-11-07T06:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,2.1,"{'utc': '2023-11-07T11:00:00+00:00', 'local': '2023-11-07T05:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,12.5,"{'utc': '2023-11-07T10:00:00+00:00', 'local': '2023-11-07T04:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,1.3,"{'utc': '2023-11-07T09:00:00+00:00', 'local': '2023-11-07T03:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.9,"{'utc': '2023-11-07T08:00:00+00:00', 'local': '2023-11-07T02:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
1572,Brandon,pm25,4.5,"{'utc': '2023-11-07T07:00:00+00:00', 'local': '2023-11-07T01:00:00-06:00'}",µg/m³,"{'latitude': 49.8422, 'longitude': -99.9189}",CA,,False,,Governmental Organization,reference grade
