locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T21:00:00+00:00', 'local': '2023-07-15T17:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,11.0,"{'utc': '2023-07-15T20:00:00+00:00', 'local': '2023-07-15T16:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T19:00:00+00:00', 'local': '2023-07-15T15:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T18:00:00+00:00', 'local': '2023-07-15T14:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,11.0,"{'utc': '2023-07-15T17:00:00+00:00', 'local': '2023-07-15T13:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,12.0,"{'utc': '2023-07-15T16:00:00+00:00', 'local': '2023-07-15T12:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,11.0,"{'utc': '2023-07-15T15:00:00+00:00', 'local': '2023-07-15T11:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T14:00:00+00:00', 'local': '2023-07-15T10:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-15T13:00:00+00:00', 'local': '2023-07-15T09:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-15T12:00:00+00:00', 'local': '2023-07-15T08:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-15T11:00:00+00:00', 'local': '2023-07-15T07:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-15T10:00:00+00:00', 'local': '2023-07-15T06:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-15T09:00:00+00:00', 'local': '2023-07-15T05:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-15T07:00:00+00:00', 'local': '2023-07-15T03:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-15T06:00:00+00:00', 'local': '2023-07-15T02:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T05:00:00+00:00', 'local': '2023-07-15T01:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,11.0,"{'utc': '2023-07-15T04:00:00+00:00', 'local': '2023-07-15T00:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,10.0,"{'utc': '2023-07-15T03:00:00+00:00', 'local': '2023-07-14T23:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-15T02:00:00+00:00', 'local': '2023-07-14T22:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-15T01:00:00+00:00', 'local': '2023-07-14T21:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-15T00:00:00+00:00', 'local': '2023-07-14T20:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-14T22:00:00+00:00', 'local': '2023-07-14T18:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-14T14:00:00+00:00', 'local': '2023-07-14T10:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-14T06:00:00+00:00', 'local': '2023-07-14T02:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-14T02:00:00+00:00', 'local': '2023-07-13T22:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,6.0,"{'utc': '2023-07-14T01:00:00+00:00', 'local': '2023-07-13T21:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,5.0,"{'utc': '2023-07-13T21:00:00+00:00', 'local': '2023-07-13T17:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,5.0,"{'utc': '2023-07-13T20:00:00+00:00', 'local': '2023-07-13T16:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-13T19:00:00+00:00', 'local': '2023-07-13T15:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-13T18:00:00+00:00', 'local': '2023-07-13T14:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
