locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1415,Flin Flon,pm25,-3.7,"{'utc': '2023-10-18T18:00:00+00:00', 'local': '2023-10-18T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.1,"{'utc': '2023-10-18T17:00:00+00:00', 'local': '2023-10-18T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.9,"{'utc': '2023-10-18T16:00:00+00:00', 'local': '2023-10-18T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.4,"{'utc': '2023-10-18T15:00:00+00:00', 'local': '2023-10-18T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.6,"{'utc': '2023-10-18T14:00:00+00:00', 'local': '2023-10-18T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.6,"{'utc': '2023-10-18T13:00:00+00:00', 'local': '2023-10-18T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.0,"{'utc': '2023-10-18T12:00:00+00:00', 'local': '2023-10-18T07:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,3.7,"{'utc': '2023-10-18T11:00:00+00:00', 'local': '2023-10-18T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,15.4,"{'utc': '2023-10-18T10:00:00+00:00', 'local': '2023-10-18T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,36.2,"{'utc': '2023-10-18T09:00:00+00:00', 'local': '2023-10-18T04:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,32.2,"{'utc': '2023-10-18T08:00:00+00:00', 'local': '2023-10-18T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,14.0,"{'utc': '2023-10-18T07:00:00+00:00', 'local': '2023-10-18T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,3.2,"{'utc': '2023-10-18T06:00:00+00:00', 'local': '2023-10-18T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,5.5,"{'utc': '2023-10-17T16:00:00+00:00', 'local': '2023-10-17T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,60.1,"{'utc': '2023-10-17T15:00:00+00:00', 'local': '2023-10-17T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,5.8,"{'utc': '2023-10-05T21:00:00+00:00', 'local': '2023-10-05T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,16.3,"{'utc': '2023-10-05T20:00:00+00:00', 'local': '2023-10-05T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,8.0,"{'utc': '2023-10-05T19:00:00+00:00', 'local': '2023-10-05T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,11.6,"{'utc': '2023-10-05T18:00:00+00:00', 'local': '2023-10-05T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.6,"{'utc': '2023-10-05T17:00:00+00:00', 'local': '2023-10-05T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.4,"{'utc': '2023-10-05T16:00:00+00:00', 'local': '2023-10-05T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,4.4,"{'utc': '2023-10-05T15:00:00+00:00', 'local': '2023-10-05T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,12.7,"{'utc': '2023-10-05T14:00:00+00:00', 'local': '2023-10-05T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,15.7,"{'utc': '2023-10-05T13:00:00+00:00', 'local': '2023-10-05T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,6.6,"{'utc': '2023-10-05T12:00:00+00:00', 'local': '2023-10-05T07:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,9.0,"{'utc': '2023-10-05T11:00:00+00:00', 'local': '2023-10-05T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,7.2,"{'utc': '2023-10-05T10:00:00+00:00', 'local': '2023-10-05T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,3.3,"{'utc': '2023-10-05T09:00:00+00:00', 'local': '2023-10-05T04:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.3,"{'utc': '2023-10-05T08:00:00+00:00', 'local': '2023-10-05T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,2.1,"{'utc': '2023-10-05T07:00:00+00:00', 'local': '2023-10-05T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,1.8,"{'utc': '2023-10-05T06:00:00+00:00', 'local': '2023-10-05T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.6,"{'utc': '2023-10-05T05:00:00+00:00', 'local': '2023-10-05T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.6,"{'utc': '2023-10-05T04:00:00+00:00', 'local': '2023-10-04T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-0.8,"{'utc': '2023-10-05T03:00:00+00:00', 'local': '2023-10-04T22:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.4,"{'utc': '2023-10-05T02:00:00+00:00', 'local': '2023-10-04T21:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.3,"{'utc': '2023-10-05T01:00:00+00:00', 'local': '2023-10-04T20:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.0,"{'utc': '2023-10-05T00:00:00+00:00', 'local': '2023-10-04T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,1.9,"{'utc': '2023-10-04T23:00:00+00:00', 'local': '2023-10-04T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,4.0,"{'utc': '2023-10-04T22:00:00+00:00', 'local': '2023-10-04T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,12.1,"{'utc': '2023-10-04T21:00:00+00:00', 'local': '2023-10-04T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,5.4,"{'utc': '2023-10-04T20:00:00+00:00', 'local': '2023-10-04T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,5.7,"{'utc': '2023-10-04T19:00:00+00:00', 'local': '2023-10-04T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,6.2,"{'utc': '2023-10-04T18:00:00+00:00', 'local': '2023-10-04T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,12.0,"{'utc': '2023-10-04T17:00:00+00:00', 'local': '2023-10-04T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,18.0,"{'utc': '2023-10-04T16:00:00+00:00', 'local': '2023-10-04T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,21.1,"{'utc': '2023-10-04T15:00:00+00:00', 'local': '2023-10-04T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,20.7,"{'utc': '2023-10-04T14:00:00+00:00', 'local': '2023-10-04T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,14.0,"{'utc': '2023-10-04T13:00:00+00:00', 'local': '2023-10-04T08:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,8.2,"{'utc': '2023-10-04T12:00:00+00:00', 'local': '2023-10-04T07:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,7.6,"{'utc': '2023-10-04T11:00:00+00:00', 'local': '2023-10-04T06:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,6.7,"{'utc': '2023-10-04T10:00:00+00:00', 'local': '2023-10-04T05:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,3.3,"{'utc': '2023-10-04T09:00:00+00:00', 'local': '2023-10-04T04:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,1.2,"{'utc': '2023-10-04T08:00:00+00:00', 'local': '2023-10-04T03:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,0.0,"{'utc': '2023-10-04T07:00:00+00:00', 'local': '2023-10-04T02:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.1,"{'utc': '2023-10-04T06:00:00+00:00', 'local': '2023-10-04T01:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.4,"{'utc': '2023-10-04T05:00:00+00:00', 'local': '2023-10-04T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.8,"{'utc': '2023-10-04T04:00:00+00:00', 'local': '2023-10-03T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.5,"{'utc': '2023-10-04T02:00:00+00:00', 'local': '2023-10-03T21:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.8,"{'utc': '2023-10-04T01:00:00+00:00', 'local': '2023-10-03T20:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.2,"{'utc': '2023-10-04T00:00:00+00:00', 'local': '2023-10-03T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.7,"{'utc': '2023-10-03T23:00:00+00:00', 'local': '2023-10-03T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.6,"{'utc': '2023-10-03T22:00:00+00:00', 'local': '2023-10-03T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.3,"{'utc': '2023-10-03T21:00:00+00:00', 'local': '2023-10-03T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.7,"{'utc': '2023-10-03T20:00:00+00:00', 'local': '2023-10-03T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.9,"{'utc': '2023-10-03T17:00:00+00:00', 'local': '2023-10-03T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.9,"{'utc': '2023-10-03T01:00:00+00:00', 'local': '2023-10-02T20:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.0,"{'utc': '2023-10-03T00:00:00+00:00', 'local': '2023-10-02T19:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.3,"{'utc': '2023-10-02T23:00:00+00:00', 'local': '2023-10-02T18:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.3,"{'utc': '2023-10-02T22:00:00+00:00', 'local': '2023-10-02T17:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.2,"{'utc': '2023-10-02T21:00:00+00:00', 'local': '2023-10-02T16:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.5,"{'utc': '2023-10-02T20:00:00+00:00', 'local': '2023-10-02T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.1,"{'utc': '2023-10-02T19:00:00+00:00', 'local': '2023-10-02T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.6,"{'utc': '2023-10-02T18:00:00+00:00', 'local': '2023-10-02T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.4,"{'utc': '2023-10-02T17:00:00+00:00', 'local': '2023-10-02T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.9,"{'utc': '2023-10-02T05:00:00+00:00', 'local': '2023-10-02T00:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.8,"{'utc': '2023-10-02T04:00:00+00:00', 'local': '2023-10-01T23:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.5,"{'utc': '2023-10-01T20:00:00+00:00', 'local': '2023-10-01T15:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.1,"{'utc': '2023-10-01T19:00:00+00:00', 'local': '2023-10-01T14:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-4.0,"{'utc': '2023-10-01T18:00:00+00:00', 'local': '2023-10-01T13:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-3.4,"{'utc': '2023-10-01T17:00:00+00:00', 'local': '2023-10-01T12:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.6,"{'utc': '2023-10-01T16:00:00+00:00', 'local': '2023-10-01T11:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-2.3,"{'utc': '2023-10-01T15:00:00+00:00', 'local': '2023-10-01T10:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
1415,Flin Flon,pm25,-1.9,"{'utc': '2023-10-01T14:00:00+00:00', 'local': '2023-10-01T09:00:00-05:00'}",µg/m³,"{'latitude': 54.76500000000001, 'longitude': -101.8753}",CA,,False,,Governmental Organization,reference grade
